Latitude,Longitude,Elevation,Slope,BIO01_Historical_Mean,BIO05_Historical_Max,BIO06_Historical_Min,BIO12_Historical_Prec,BIO13_Historical_Prec,BIO15_Historical_Prec,Target,Aspect,Soil_Clay,Soil_Sand
46.70025318766257,12.370473526391768,1615.0,23.0,3.4583333,16.5,-7.7,1121.0,151.0,37.174004,1,161.0,17.0,41.0
46.72475733759582,11.882005300940516,1232.0,36.0,5.866667,19.9,-6.1,818.0,123.0,48.89629,1,76.0,12.0,44.0
46.52610318791323,11.734756064414018,2698.0,68.0,0.8875,12.9,-9.2,981.0,130.0,35.274235,1,79.0,15.0,48.0
46.566466465786434,11.521634676710686,505.0,33.0,9.7625,25.3,-3.9,774.0,96.0,36.32468,1,322.0,13.0,49.0
46.75969287038833,11.870043963369994,994.0,26.0,7.2208333,22.1,-5.8,792.0,117.0,45.489567,1,234.0,12.0,45.0
46.94767585473534,11.378002835421038,1467.0,19.0,4.6208334,18.5,-6.8,881.0,125.0,46.23678,1,54.0,12.0,53.0
46.9473952832723,11.3779352366532,1472.0,19.0,4.6208334,18.5,-6.8,881.0,125.0,46.23678,1,58.0,12.0,53.0
46.94709615408428,11.378690394948324,1462.0,22.0,4.6208334,18.5,-6.8,881.0,125.0,46.23678,1,54.0,12.0,53.0
46.946773040112575,11.379843171799802,1474.0,25.0,4.6208334,18.5,-6.8,881.0,125.0,46.23678,1,330.0,16.0,44.0
46.75993691280068,11.847925174873554,1444.0,34.0,5.7458334,19.9,-6.1,824.0,123.0,48.562717,1,41.0,11.0,47.0
46.56029869252121,11.626056480960663,1878.0,25.0,4.425,17.9,-6.5,766.0,109.0,46.537373,1,121.0,12.0,46.0
46.87445344187565,11.632217912804444,1841.0,42.0,3.8,17.1,-7.3,947.0,134.0,44.219204,1,254.0,11.0,57.0
46.48011221071735,11.262021555596016,318.0,15.0,11.354167,27.4,-3.0,815.0,99.0,32.560555,1,107.0,16.0,48.0
46.68544408885043,11.857774480107144,1459.0,24.0,5.3875,19.3,-6.3,844.0,125.0,48.053036,1,29.0,13.0,42.0
46.7067818047877,11.92565708488216,1186.0,18.0,6.3416667,20.9,-6.3,789.0,116.0,46.1671,1,252.0,19.0,43.0
46.27249442627869,11.257424672285998,1162.0,62.0,8.958333,23.8,-3.6,637.0,77.0,38.908596,1,245.0,20.0,39.0
46.708081720083406,11.92627983272834,1223.0,11.0,6.3416667,20.9,-6.3,789.0,116.0,46.1671,1,251.0,15.0,47.0
46.55358509632782,11.758732545912777,1579.0,34.0,4.6666665,18.6,-6.8,843.0,121.0,47.142113,1,47.0,12.0,47.0
46.65523772300796,11.90360360247025,1347.0,33.0,6.0,20.4,-6.4,795.0,117.0,47.46998,1,104.0,19.0,42.0
46.42706997495975,11.347703441683286,440.0,35.0,11.266666,27.3,-2.8,821.0,102.0,32.05644,1,309.0,17.0,48.0
46.602179328322414,11.200975361133583,320.0,33.0,10.433333,26.4,-3.5,753.0,91.0,34.8075,1,254.0,15.0,49.0
46.57658896543343,11.382062629554724,846.0,30.0,9.141666,24.3,-3.9,746.0,94.0,38.19707,1,286.0,17.0,44.0
46.593661967163,11.426217980144369,1631.0,16.0,4.3541665,17.7,-6.6,664.0,93.0,47.724346,1,286.0,11.0,52.0
46.599732907509264,11.419727224932666,1641.0,35.0,4.9583335,18.6,-6.1,656.0,93.0,48.725273,1,170.0,15.0,46.0
46.57947246653492,11.413999309044732,1552.0,18.0,5.2166667,18.8,-5.8,632.0,89.0,48.384182,1,273.0,11.0,47.0
46.56895393793644,11.404111130242566,1379.0,16.0,5.9583335,19.8,-5.2,630.0,88.0,48.849102,1,199.0,13.0,48.0
46.563171896007695,11.388440045121506,1168.0,26.0,7.633333,22.2,-4.4,661.0,91.0,46.131203,1,229.0,14.0,49.0
46.55797584744096,11.38475725050779,942.0,23.0,8.816667,23.9,-4.0,710.0,92.0,40.18921,1,210.0,17.0,51.0
46.29067917124432,11.209115251713408,282.0,29.0,11.608334,27.2,-2.4,832.0,100.0,28.733898,1,102.0,25.0,35.0
46.59823943319239,11.547703792171662,590.0,37.0,9.25,24.6,-4.2,764.0,99.0,38.31997,1,9.0,15.0,52.0
46.81995606438851,11.76253150038226,1055.0,8.0,7.2541666,22.0,-5.5,827.0,119.0,44.56007,1,331.0,11.0,60.0
46.62033102857871,11.556723197137508,848.0,26.0,9.020833,24.3,-4.3,765.0,100.0,39.501812,1,327.0,15.0,46.0
46.31551177362087,11.301302511742763,571.0,19.0,9.825,25.1,-3.4,740.0,86.0,33.61295,1,242.0,22.0,38.0
46.56778460464475,11.540068770566688,863.0,28.0,8.6875,23.9,-4.4,727.0,97.0,41.30346,1,333.0,14.0,48.0
46.577920496571245,11.38305556409154,846.0,16.0,9.141666,24.3,-3.9,746.0,94.0,38.19707,1,263.0,14.0,46.0
46.84585337775442,11.977607920007484,1359.0,27.0,5.4083333,19.4,-6.5,881.0,129.0,45.71907,1,175.0,14.0,48.0
46.56351540398156,11.535036509633755,715.0,30.0,8.720834,24.0,-4.4,726.0,96.0,40.827404,1,351.0,18.0,43.0
46.577628994736166,11.43701524099499,1553.0,12.0,4.9416666,18.5,-6.1,655.0,92.0,47.904488,1,128.0,13.0,47.0
46.59309452609384,11.405581659695024,1433.0,33.0,6.2166667,20.3,-5.2,660.0,92.0,48.74349,1,21.0,15.0,47.0
46.59887056218217,11.411622135332376,1546.0,21.0,5.454167,19.3,-5.7,654.0,92.0,48.630444,1,194.0,11.0,53.0
46.83778337652303,11.774752995740135,1351.0,24.0,5.7458334,19.8,-6.0,869.0,126.0,46.41817,1,105.0,13.0,55.0
46.72101069462556,11.328381045912938,1325.0,24.0,5.8,20.0,-5.9,726.0,102.0,48.367306,1,137.0,12.0,46.0
46.72111417785404,11.32990261030352,1280.0,20.0,5.8,20.0,-5.9,726.0,102.0,48.367306,1,129.0,12.0,46.0
46.59728364257735,11.432862241925898,1683.0,19.0,4.3541665,17.7,-6.6,664.0,93.0,47.724346,1,224.0,9.0,51.0
46.59965871775758,11.43278984344614,1749.0,25.0,4.3541665,17.7,-6.6,664.0,93.0,47.724346,1,139.0,10.0,51.0
46.605993225706406,11.436878943488692,1908.0,12.0,3.0416667,15.8,-7.5,687.0,96.0,43.40651,1,279.0,12.0,48.0
46.60144960649895,11.45015609788701,1934.0,10.0,2.5249999,15.0,-7.8,710.0,97.0,40.760033,1,196.0,15.0,46.0
46.83717751481528,11.746833948494643,1217.0,17.0,6.458333,20.8,-5.7,840.0,123.0,47.166374,1,261.0,11.0,57.0
46.80178212056506,11.79549913232638,1106.0,23.0,7.5333333,22.5,-5.6,812.0,116.0,43.14012,1,50.0,15.0,45.0
46.651279591892994,11.056340299887038,669.0,26.0,9.820833,25.4,-3.7,737.0,92.0,34.93751,1,312.0,16.0,46.0
46.70221017921288,11.620871683956446,1073.0,19.0,7.325,21.9,-5.1,769.0,108.0,45.66184,1,224.0,16.0,49.0
46.62652354124516,10.943841935189424,758.0,34.0,9.408334,25.0,-4.0,685.0,87.0,36.70937,1,335.0,17.0,45.0
46.52151048099524,11.264253569060376,347.0,33.0,11.212501,27.1,-3.0,817.0,99.0,32.446796,1,213.0,18.0,42.0
46.64861464532045,11.854056145315123,1708.0,16.0,4.2083335,17.6,-6.9,963.0,137.0,43.76395,1,146.0,16.0,43.0
46.64787034984689,11.852191378140448,1728.0,9.0,4.2083335,17.6,-6.9,963.0,137.0,43.76395,1,96.0,17.0,43.0
46.58106323102008,11.912079676236733,1457.0,22.0,4.7291665,18.8,-7.2,877.0,128.0,47.7739,1,35.0,15.0,41.0
46.672142602768986,11.169187763553072,349.0,13.0,10.975,26.9,-3.0,796.0,96.0,33.547344,1,142.0,16.0,47.0
46.65029430118548,11.135805778161394,495.0,29.0,10.3625,26.0,-3.2,768.0,94.0,34.60062,1,103.0,16.0,47.0
46.76298064219909,12.066583086650136,1122.0,27.0,6.5,21.2,-6.5,765.0,115.0,46.149754,1,146.0,12.0,47.0
46.56474211054189,11.336796933951172,808.0,8.0,8.845833,23.9,-3.9,708.0,91.0,40.03786,1,241.0,16.0,50.0
46.721186155253,11.328648971632836,1318.0,22.0,5.8,20.0,-5.9,726.0,102.0,48.367306,1,132.0,12.0,46.0
46.60242389448595,11.915646191873424,1658.0,18.0,4.4125,18.3,-7.3,908.0,131.0,46.68344,1,238.0,13.0,45.0
46.63163640711229,10.715930680815411,1123.0,22.0,7.775,22.7,-5.3,568.0,78.0,42.054058,1,173.0,16.0,48.0
46.46832642739838,11.2306621940898,897.0,26.0,8.541667,23.5,-4.3,644.0,84.0,42.453453,1,107.0,23.0,40.0
46.72296137453804,11.955631857260682,1686.0,26.0,4.1041665,17.5,-7.0,959.0,136.0,43.538994,1,191.0,12.0,48.0
46.72296708943532,11.951003130370454,1639.0,28.0,4.1041665,17.5,-7.0,959.0,136.0,43.538994,1,188.0,11.0,49.0
46.50540291235454,11.502401596184503,812.0,20.0,8.970834,24.3,-4.2,726.0,92.0,39.14431,1,41.0,18.0,44.0
46.75554984880892,12.239903279222483,1448.0,26.0,4.954167,19.0,-7.3,914.0,132.0,43.757404,1,102.0,13.0,46.0
46.758055890427954,12.24458847920171,1478.0,27.0,4.741667,18.7,-7.3,942.0,135.0,43.210632,1,166.0,13.0,48.0
46.76013471607765,12.23768784317942,1545.0,21.0,4.4375,18.1,-7.3,985.0,139.0,41.77464,1,39.0,12.0,47.0
46.74363326221582,12.228961150062972,1370.0,20.0,5.4416666,19.8,-7.2,840.0,124.0,44.660427,1,153.0,17.0,43.0
46.63204000438768,10.714924020369716,1144.0,22.0,7.775,22.7,-5.3,568.0,78.0,42.054058,1,187.0,16.0,48.0
46.759081908167865,12.26130706815689,1539.0,26.0,4.0583334,17.6,-7.6,1028.0,144.0,40.94664,1,209.0,9.0,51.0
46.7613255142583,12.240269943451406,1477.0,10.0,4.4375,18.1,-7.3,985.0,139.0,41.77464,1,147.0,13.0,44.0
46.741654780876345,12.22789888865138,1314.0,18.0,5.775,20.4,-7.2,791.0,118.0,45.677338,1,159.0,16.0,41.0
46.743625325976645,12.220102462111294,1434.0,28.0,4.9083333,18.9,-7.2,913.0,132.0,42.910614,1,170.0,17.0,45.0
46.76034609015564,11.783954816123524,1804.0,19.0,3.6875,16.6,-7.0,965.0,133.0,41.283073,1,229.0,12.0,47.0
46.686077656924304,11.892476423846905,1156.0,36.0,6.854167,21.6,-6.1,785.0,115.0,46.49346,1,57.0,17.0,38.0
46.68471838140809,11.89388406720843,1143.0,25.0,6.854167,21.6,-6.1,785.0,115.0,46.49346,1,70.0,18.0,39.0
46.95368408625623,11.362479254241515,1362.0,21.0,5.1,19.3,-6.7,886.0,125.0,46.118145,1,35.0,10.0,52.0
46.788499996499816,11.950766690415678,877.0,9.0,7.7166667,23.0,-5.9,818.0,117.0,42.28574,1,71.0,13.0,48.0
46.9189940225061,11.798804122252683,1422.0,35.0,4.0125,18.0,-7.9,974.0,140.0,44.83664,1,61.0,12.0,46.0
46.92023130520921,11.790426888456318,1583.0,21.0,3.225,16.8,-8.2,1020.0,144.0,42.59111,1,120.0,14.0,46.0
46.92170271868026,11.790269396827457,1575.0,27.0,3.225,16.8,-8.2,1020.0,144.0,42.59111,1,62.0,14.0,44.0
46.835484134011736,11.478829872683807,1336.0,28.0,5.2833333,19.5,-6.3,817.0,115.0,48.25622,1,159.0,11.0,49.0
47.02531923200996,12.041348479971282,1444.0,22.0,3.2958333,16.9,-8.4,1105.0,154.0,39.372616,1,197.0,12.0,49.0
46.89561728436122,11.86658447423014,1467.0,30.0,4.975,19.0,-6.9,925.0,136.0,45.888885,1,178.0,14.0,49.0
46.60366455436444,11.613648663238902,1194.0,25.0,7.0,21.4,-5.0,718.0,100.0,46.319126,1,156.0,14.0,51.0
46.58786135945356,11.208976376164053,444.0,32.0,10.104167,25.9,-3.7,737.0,91.0,35.89291,1,255.0,17.0,50.0
46.70418478455445,11.872162419463695,1367.0,38.0,5.7958336,19.9,-6.2,830.0,124.0,48.16494,1,155.0,13.0,47.0
46.72314481161225,11.954156204614048,1680.0,26.0,4.1041665,17.5,-7.0,959.0,136.0,43.538994,1,172.0,12.0,47.0
46.54268073532477,11.326379904082538,1166.0,17.0,7.4875,22.0,-4.3,626.0,86.0,46.390747,1,112.0,16.0,44.0
46.866192728605895,11.513296249032315,1200.0,35.0,7.2291665,21.8,-5.3,833.0,119.0,44.508083,1,228.0,18.0,41.0
46.61713294732987,11.866765119131644,1839.0,12.0,4.366667,18.0,-7.0,924.0,135.0,46.415344,1,67.0,15.0,41.0
46.60975414430544,10.781621323699676,981.0,18.0,8.620833,23.9,-4.5,604.0,81.0,40.338688,1,12.0,16.0,45.0
46.72649965208715,11.21345889358257,874.0,32.0,8.654166,23.8,-4.2,735.0,100.0,40.65775,1,265.0,14.0,47.0
46.54774589060285,11.69544092799202,1523.0,30.0,4.866667,18.8,-6.5,792.0,113.0,47.850155,1,101.0,13.0,46.0
46.74039941434829,11.43577304101998,1669.0,27.0,4.3458333,18.2,-6.9,748.0,106.0,46.93743,1,118.0,14.0,45.0
46.56569779003112,11.52480224307359,602.0,21.0,9.7625,25.3,-3.9,774.0,96.0,36.32468,1,7.0,16.0,47.0
46.25263267528175,11.253602783375406,667.0,36.0,9.695833,24.7,-3.2,707.0,83.0,34.458176,1,314.0,19.0,39.0
46.91499097215181,11.69023325235342,1541.0,35.0,4.4583335,18.4,-7.2,944.0,135.0,45.06555,1,229.0,13.0,47.0
46.88300081672436,11.719059773228317,1209.0,31.0,6.5916667,21.2,-6.2,882.0,130.0,45.72901,1,205.0,12.0,49.0
46.8920815335991,11.407146326332382,1170.0,24.0,5.7125,19.8,-5.9,833.0,118.0,47.058945,1,174.0,14.0,48.0
46.439694016427765,11.479957914985633,1203.0,21.0,7.7166667,22.4,-4.5,656.0,88.0,44.423054,1,295.0,14.0,47.0
46.87713260842906,11.492272443680095,1147.0,31.0,6.1666665,20.3,-5.6,850.0,120.0,46.69032,1,223.0,13.0,48.0
46.89012953717707,11.455083352876368,1070.0,29.0,7.225,21.9,-5.4,841.0,119.0,44.12329,1,313.0,15.0,45.0
46.48512789628533,11.438533921734685,737.0,21.0,9.970834,25.5,-3.6,768.0,91.0,34.238037,1,334.0,16.0,47.0
46.53931421594158,11.388833833101238,1017.0,27.0,8.433333,23.4,-4.1,674.0,90.0,43.06085,1,292.0,16.0,45.0
46.87557337934325,11.49720301415909,1218.0,32.0,6.1666665,20.3,-5.6,850.0,120.0,46.69032,1,176.0,12.0,51.0
46.48833504854909,11.24696177673015,464.0,22.0,10.591666,26.4,-3.4,766.0,90.0,34.261936,1,40.0,15.0,48.0
46.48020445847947,11.26211888112004,318.0,15.0,11.354167,27.4,-3.0,815.0,99.0,32.560555,1,107.0,16.0,48.0
46.65019664168008,11.361238427619169,1011.0,32.0,7.366667,22.1,-5.1,715.0,99.0,45.146263,1,272.0,12.0,49.0
46.87631852966007,11.424746909111176,1331.0,29.0,6.5041666,20.9,-5.6,830.0,118.0,45.653587,1,0.0,13.0,43.0
46.86259739826822,11.484053217456225,990.0,30.0,7.2625,21.9,-5.4,827.0,118.0,44.693424,1,17.0,12.0,48.0
46.74019373594007,11.437264466866798,1622.0,26.0,4.3458333,18.2,-6.9,748.0,106.0,46.93743,1,154.0,14.0,45.0
46.56460914288428,11.52396537711623,660.0,17.0,9.7625,25.3,-3.9,774.0,96.0,36.32468,1,356.0,16.0,47.0
46.26870126445248,11.241097905787203,226.0,28.0,11.520833,27.1,-2.3,840.0,101.0,28.30951,1,292.0,13.0,51.0
46.92747877937543,11.98977417877497,1436.0,23.0,4.445833,18.3,-7.4,964.0,139.0,43.46441,1,193.0,13.0,56.0
46.9021462855348,11.878095559361151,1542.0,21.0,4.0791664,17.4,-7.0,1020.0,145.0,42.269554,1,242.0,16.0,45.0
46.89989438416883,11.852021483227515,1579.0,34.0,5.0875,19.2,-6.8,918.0,135.0,45.82999,1,178.0,15.0,47.0
46.89643407515389,11.865901557067136,1500.0,33.0,4.975,19.0,-6.9,925.0,136.0,45.888885,1,178.0,14.0,49.0
46.89646703882785,11.867395073291538,1495.0,21.0,5.233333,19.4,-6.8,916.0,135.0,45.97783,1,173.0,14.0,49.0
46.89637252373677,11.844160396863264,1421.0,33.0,5.275,19.5,-6.8,910.0,134.0,45.994984,1,195.0,14.0,48.0
46.67603277951456,11.895321555901058,1284.0,35.0,6.5458336,21.2,-6.2,785.0,116.0,47.275887,1,62.0,19.0,39.0
46.24790657535332,11.230960311297313,235.0,23.0,11.458333,27.0,-2.3,838.0,100.0,28.079786,1,299.0,20.0,48.0
46.560657823103696,11.339124968962542,840.0,11.0,8.845833,23.9,-3.9,708.0,91.0,40.03786,1,71.0,14.0,57.0
46.74787409260564,11.197447381450196,794.0,23.0,8.408334,23.6,-4.5,749.0,102.0,40.81887,1,117.0,14.0,51.0
46.56973848954456,11.06542309194517,870.0,36.0,7.9666667,22.7,-4.3,628.0,83.0,42.960407,1,207.0,14.0,47.0
46.64849782638517,11.22636687849305,1265.0,19.0,6.6833334,21.1,-5.1,620.0,87.0,47.5362,1,356.0,16.0,48.0
46.66144823083201,11.550094220510193,812.0,24.0,8.333333,23.4,-4.9,785.0,107.0,41.713135,1,186.0,15.0,49.0
46.468636679615486,11.576134001648716,1341.0,24.0,5.7999997,19.8,-5.8,704.0,99.0,47.866608,1,183.0,10.0,51.0
46.44344118495835,11.54741290211031,1426.0,25.0,5.7208333,19.4,-5.3,672.0,95.0,49.145584,1,207.0,12.0,46.0
46.63950116804336,11.82720584631784,2123.0,43.0,3.075,16.0,-7.7,1021.0,143.0,41.25423,1,104.0,17.0,43.0
46.42571258112106,11.518282439974453,1066.0,49.0,7.325,21.7,-4.6,672.0,90.0,45.250668,1,319.0,13.0,50.0
46.52595188593724,11.254519342555655,316.0,44.0,11.125,27.0,-3.1,816.0,99.0,32.88058,1,297.0,17.0,48.0
46.53001328128115,11.260522868319416,577.0,30.0,10.129167,25.8,-3.6,745.0,90.0,35.416973,1,234.0,17.0,47.0
46.54784487281458,11.526224242529624,777.0,29.0,9.066667,24.5,-4.2,737.0,95.0,39.282543,1,234.0,15.0,49.0
46.57324028392899,11.530836104275089,831.0,30.0,9.6,25.1,-4.0,773.0,97.0,36.580376,1,245.0,15.0,49.0
46.58330328739591,11.167226915109625,405.0,40.0,10.679167,26.4,-3.1,781.0,91.0,33.244106,1,81.0,18.0,46.0
46.39199813061816,11.482740839096952,1193.0,22.0,7.0875,21.5,-4.9,643.0,87.0,46.31139,1,234.0,11.0,49.0
46.38303068367002,11.272011655078606,278.0,18.0,11.729167,27.7,-2.6,831.0,103.0,30.379948,1,267.0,16.0,46.0
46.413875918142,11.494176214619394,1023.0,24.0,7.616667,22.2,-4.6,660.0,89.0,44.736916,1,242.0,12.0,50.0
46.66155396550288,11.187660233289549,435.0,35.0,10.754167,26.7,-3.1,785.0,96.0,34.366764,1,301.0,15.0,47.0
46.38311065436588,11.282819980970345,310.0,37.0,11.079166,26.9,-3.0,786.0,95.0,32.191437,1,163.0,18.0,42.0
46.72428011180981,11.880097661211282,1330.0,40.0,5.866667,19.9,-6.1,818.0,123.0,48.89629,1,71.0,12.0,48.0
46.480319154985,11.262216920293232,311.0,22.0,11.354167,27.4,-3.0,815.0,99.0,32.560555,1,92.0,16.0,48.0
46.68658413249887,10.607653928695283,1544.0,39.0,4.6041665,18.4,-7.6,505.0,67.0,39.77931,1,152.0,16.0,47.0
46.57910727148798,11.611715682593298,1391.0,17.0,6.0,20.1,-5.5,712.0,101.0,47.76835,1,342.0,15.0,42.0
46.53716167219623,11.777808740454702,1946.0,19.0,2.7375,15.7,-8.1,975.0,138.0,43.091763,1,251.0,16.0,41.0
46.350618864502486,11.33670232844682,832.0,24.0,8.533333,23.5,-4.0,634.0,80.0,40.696365,1,164.0,20.0,40.0
46.57215506266891,10.553655035937254,1418.0,37.0,5.0625,19.5,-7.6,474.0,67.0,46.2832,1,239.0,12.0,50.0
46.60912322891836,11.379946604604308,927.0,33.0,7.8416667,22.6,-4.6,706.0,96.0,43.598915,1,252.0,14.0,51.0
46.806483191776536,11.98692750772681,1376.0,32.0,6.1583333,20.5,-6.2,805.0,121.0,46.735332,1,142.0,12.0,47.0
46.601681612032486,11.585994101332837,1009.0,20.0,7.579167,22.3,-4.8,716.0,99.0,45.083565,1,215.0,17.0,47.0
46.56545600844298,11.552435850506996,974.0,12.0,8.020833,23.1,-4.7,710.0,97.0,43.93276,1,270.0,16.0,45.0
46.42576986456934,11.349238433020709,531.0,36.0,11.266666,27.3,-2.8,821.0,102.0,32.05644,1,292.0,16.0,46.0
46.31443709945472,11.278788704654216,287.0,25.0,11.0125,26.6,-2.8,826.0,100.0,29.497879,1,301.0,22.0,44.0
46.22945353763133,11.212943563568222,546.0,15.0,10.445833,25.9,-2.9,741.0,87.0,32.18338,1,284.0,22.0,38.0
46.69561174491313,10.50051741685961,1633.0,36.0,4.991667,19.2,-7.6,544.0,74.0,40.953804,1,173.0,14.0,49.0
46.80109409501621,11.662994011523448,1030.0,31.0,7.1,21.5,-5.2,816.0,116.0,45.996464,1,162.0,12.0,59.0
46.58257215415532,11.170930925684006,297.0,21.0,10.679167,26.4,-3.1,781.0,91.0,33.244106,1,78.0,17.0,47.0
46.52411707917843,10.93426944572017,1551.0,27.0,5.9041667,20.2,-6.1,493.0,69.0,48.375378,1,146.0,14.0,45.0
46.59762968705877,11.570508785365918,801.0,28.0,8.995833,24.4,-4.4,757.0,99.0,39.113476,1,207.0,15.0,50.0
46.59691874403544,11.094513914729603,788.0,37.0,9.020833,24.1,-3.8,698.0,88.0,38.49957,1,61.0,15.0,48.0
46.43282911967888,11.472422927143343,866.0,46.0,7.8416667,22.6,-4.5,655.0,88.0,44.27833,1,19.0,16.0,45.0
46.84324955842111,11.968106683310827,1173.0,29.0,6.054167,20.4,-6.3,840.0,124.0,46.301994,1,262.0,12.0,50.0
