Latitude,Longitude,Elevation,Slope,BIO01_Historical_Mean,BIO05_Historical_Max,BIO06_Historical_Min,BIO12_Historical_Prec,BIO13_Historical_Prec,BIO15_Historical_Prec,Target,Aspect,Soil_Clay,Soil_Sand
46.60778439039109,12.1755560252858,2067.0,50.0,3,16,-8,1229,163,36,0,301.0,16.0,45.0
46.95175455959729,11.451522287932038,1244.0,26.0,5,20,-6,957,130,38,0,128.0,20.0,38.0
46.391063000256246,11.50999656371568,1504.0,39.0,7,21,-4,671,97,47,0,2.0,17.0,40.0
46.460056778901766,10.644466469555196,2916.0,7.0,-2,9,-13,760,80,14,0,68.0,,
46.72635550568744,12.146953631672767,1325.0,16.0,7,22,-6,881,129,46,0,302.0,16.0,40.0
46.92301912536469,11.684954641146897,1955.0,45.0,2,16,-7,1154,148,32,0,139.0,15.0,46.0
46.56093951650879,10.908991447002103,2198.0,22.0,2,15,-8,465,59,31,0,173.0,15.0,46.0
46.872067457390166,11.509063737258552,1255.0,39.0,7,21,-5,898,127,42,0,170.0,13.0,53.0
46.95116718494444,11.16677873598475,3341.0,15.0,-2,9,-12,1287,135,15,0,154.0,,
46.56937397440089,10.92674616663212,2524.0,21.0,3,17,-8,479,62,33,0,141.0,17.0,48.0
46.472018485288864,11.159805703792456,1429.0,22.0,7,23,-4,527,76,46,0,145.0,18.0,40.0
46.56165663549361,11.455592455741598,1382.0,17.0,8,23,-4,697,100,45,0,142.0,15.0,45.0
46.49814987045324,10.724660392826546,2015.0,36.0,0,12,-10,578,66,22,0,310.0,14.0,48.0
46.40356047514705,10.815214279350416,1484.0,33.0,4,18,-7,381,52,41,0,30.0,10.0,50.0
46.51885386362555,11.815132014162584,2740.0,26.0,0,12,-9,1165,141,26,0,242.0,17.0,42.0
46.42983842933063,12.30025161613931,1177.0,41.0,6,20,-6,1136,152,38,0,43.0,21.0,37.0
47.02352096157448,10.77743347626783,2056.0,20.0,1,13,-9,1077,124,22,0,225.0,13.0,48.0
46.62951852750294,11.64037596733822,1295.0,43.0,8,23,-4,793,113,44,0,333.0,17.0,45.0
46.50408390605219,10.562320836771509,3231.0,48.0,-1,10,-12,777,84,16,0,116.0,15.0,49.0
46.34477039562012,10.94848763792339,1397.0,15.0,8,22,-4,461,63,43,0,328.0,18.0,43.0
46.76438316178408,10.953150150667003,2610.0,25.0,-2,10,-12,1029,109,16,0,204.0,20.0,43.0
46.42218032505918,11.19175502538742,1407.0,18.0,7,23,-4,526,75,46,0,216.0,13.0,47.0
46.73268405655634,11.188255732870854,865.0,30.0,9,25,-3,759,104,39,0,199.0,13.0,50.0
46.87922365732392,11.246301619639558,2324.0,37.0,2,16,-8,907,116,31,0,167.0,14.0,46.0
46.48475138678288,12.062496421794163,2120.0,30.0,2,16,-8,1271,171,37,0,77.0,17.0,39.0
46.912591863850416,11.80165682600894,1499.0,42.0,3,16,-8,1170,154,34,0,40.0,11.0,47.0
46.79543305407216,10.91235850932457,2817.0,35.0,-2,9,-12,1109,115,15,0,323.0,,
46.74292442846475,10.924054575474216,2307.0,55.0,0,13,-10,840,96,22,0,125.0,19.0,43.0
46.54586747025967,12.259254641449076,1460.0,17.0,4,18,-7,1208,162,37,0,207.0,11.0,51.0
46.33890173933568,12.252161382279857,1456.0,26.0,6,21,-5,1095,145,38,0,305.0,16.0,45.0
46.783204471753926,11.513001363512275,2127.0,40.0,3,16,-7,941,124,35,0,122.0,15.0,44.0
47.01112762819192,10.82767545167541,2634.0,29.0,0,12,-11,1206,132,20,0,208.0,20.0,41.0
46.42193547906588,11.490940751773666,1119.0,13.0,8,23,-4,664,95,45,0,262.0,14.0,45.0
46.93191352378753,11.54450167134401,1593.0,30.0,3,17,-7,1034,134,34,0,245.0,11.0,47.0
46.5073774582141,11.13448824594454,1470.0,8.0,7,21,-4,511,75,46,0,224.0,20.0,36.0
46.55138767910523,12.101806258197849,1692.0,35.0,5,19,-6,1080,152,42,0,350.0,18.0,41.0
46.29641764929711,11.70108841609881,1528.0,16.0,5,18,-6,903,131,43,0,267.0,13.0,51.0
46.76187833950062,11.969069965474093,1430.0,33.0,7,22,-5,941,134,43,0,297.0,13.0,46.0
46.97767349262156,11.196669850665277,2867.0,32.0,-1,10,-12,1284,135,16,0,0.0,,
46.47248215838246,11.03143717819426,1304.0,32.0,6,21,-5,474,68,47,0,253.0,19.0,40.0
47.0209081166421,11.339050882698466,1625.0,34.0,3,17,-7,1032,133,33,0,35.0,10.0,46.0
46.41827194739267,11.83226130290029,2559.0,27.0,2,15,-8,1128,151,35,0,257.0,16.0,43.0
46.74647407592275,11.896423580573304,1776.0,13.0,7,23,-5,885,126,44,0,304.0,14.0,49.0
46.661242694950246,11.0765775766913,830.0,38.0,9,24,-3,651,92,41,0,331.0,16.0,47.0
46.4405190041372,11.188129829362122,1427.0,9.0,7,22,-4,514,74,48,0,245.0,10.0,49.0
46.95058647849459,11.41070387955298,1273.0,47.0,5,20,-6,951,130,39,0,205.0,15.0,46.0
46.62948515675595,11.986779669842534,2856.0,23.0,2,15,-8,1190,155,33,0,146.0,17.0,43.0
46.38484073368778,11.421503887468884,1431.0,14.0,7,22,-4,593,86,46,0,0.0,14.0,44.0
46.84111931189471,11.570140163848873,1716.0,17.0,6,20,-5,923,129,42,0,45.0,10.0,52.0
46.97793226190171,10.831706613880211,2762.0,43.0,0,12,-11,1159,127,20,0,177.0,17.0,49.0
46.52405014864042,12.211273672745753,2373.0,53.0,3,16,-8,1270,163,33,0,123.0,18.0,42.0
46.49268635852387,12.28271994002515,1756.0,19.0,3,17,-7,1257,164,35,0,155.0,16.0,43.0
46.99636561981459,12.308119501539023,2387.0,17.0,1,14,-10,1449,176,27,0,248.0,17.0,45.0
46.38139307800234,11.072157425741446,654.0,15.0,10,27,-2,657,83,36,0,296.0,14.0,47.0
46.3643470001648,11.093147656646774,824.0,10.0,10,26,-3,632,82,37,0,296.0,20.0,36.0
46.90133381507904,11.238573136600191,2082.0,28.0,1,15,-9,969,120,28,0,324.0,15.0,48.0
46.30679297532348,11.56650678467527,1728.0,53.0,5,20,-5,744,108,44,0,232.0,17.0,42.0
46.34094159968889,12.351874662627912,1657.0,14.0,7,23,-5,1076,135,34,0,285.0,12.0,49.0
46.48616062558444,11.05269785676095,1823.0,6.0,6,20,-5,437,63,47,0,251.0,9.0,51.0
46.51556021231981,11.814131821560409,2512.0,30.0,1,13,-9,1157,142,27,0,297.0,17.0,40.0
46.5635427204338,11.05497837151207,881.0,23.0,8,23,-4,571,82,44,0,13.0,15.0,46.0
46.95627036412641,12.121904596394687,2703.0,5.0,0,13,-10,1417,169,25,0,30.0,17.0,45.0
46.78812489383083,11.715921440193029,1419.0,24.0,8,24,-4,868,123,44,0,195.0,15.0,44.0
46.93508171052895,10.595452341648704,1695.0,14.0,3,17,-8,832,108,30,0,242.0,10.0,47.0
46.30425053944183,11.2028410537848,542.0,17.0,10,25,-2,630,80,36,0,43.0,24.0,36.0
46.60000702763364,10.567727891336306,1304.0,21.0,7,22,-6,524,77,43,0,331.0,16.0,42.0
46.89713193179326,12.336516784544369,2160.0,27.0,2,16,-8,1320,169,33,0,77.0,17.0,42.0
46.26036077051401,10.968476477374985,1794.0,22.0,6,20,-6,342,49,48,0,305.0,17.0,43.0
46.33057664076113,11.174058107362908,1573.0,29.0,7,22,-3,480,67,44,0,60.0,18.0,44.0
46.44556522888381,12.048596118384513,1335.0,21.0,5,20,-6,1072,151,42,0,248.0,20.0,42.0
46.55683599891462,10.863999548999391,2702.0,25.0,1,14,-9,539,63,24,0,342.0,15.0,48.0
46.33510106528031,10.759231627298943,1865.0,22.0,4,18,-7,391,53,38,0,90.0,12.0,51.0
46.2621377653802,11.83677889776268,2375.0,36.0,3,16,-7,1066,145,37,0,158.0,22.0,45.0
46.5788158321836,11.006961839765474,2104.0,35.0,5,20,-6,506,70,40,0,336.0,13.0,46.0
46.99559238662147,10.547922194390528,1922.0,41.0,5,19,-7,905,121,32,0,92.0,14.0,46.0
46.55492515670578,11.801958635621316,2303.0,23.0,3,16,-7,1085,146,36,0,170.0,18.0,41.0
46.58150650210621,12.211926918362447,2729.0,68.0,3,17,-7,1244,165,36,0,288.0,20.0,38.0
46.374990311397376,10.676056349169006,1912.0,21.0,4,18,-9,406,55,41,0,90.0,14.0,46.0
46.98939805726439,11.023981517718822,1765.0,44.0,3,17,-8,947,119,29,0,265.0,13.0,48.0
46.71630109409895,11.537135164197217,1979.0,28.0,4,18,-6,892,122,38,0,8.0,12.0,48.0
46.67994313520534,10.589744481359826,1452.0,31.0,7,22,-5,575,82,38,0,213.0,14.0,47.0
46.24090882145418,11.91765638120764,2388.0,26.0,5,19,-5,1100,153,39,0,332.0,16.0,42.0
46.47729670734878,10.676586852327551,2313.0,15.0,0,11,-11,606,67,19,0,111.0,17.0,45.0
46.30731638983179,11.387201665541712,1438.0,11.0,8,23,-4,586,82,44,0,75.0,12.0,47.0
46.36729896409494,11.385888847321738,1454.0,12.0,8,23,-4,591,84,44,0,147.0,15.0,44.0
46.26770198670849,11.715565684530656,2450.0,16.0,3,16,-7,980,139,40,0,36.0,16.0,44.0
46.43708982233114,12.158570824289937,1828.0,35.0,5,19,-6,1142,157,39,0,50.0,15.0,42.0
46.62988242543324,11.670847989960729,1400.0,36.0,7,21,-4,825,119,44,0,329.0,13.0,45.0
46.98095099064548,12.26555328954411,2652.0,25.0,0,12,-11,1519,177,23,0,108.0,18.0,40.0
46.68745369380349,12.258706701179106,2252.0,47.0,2,15,-8,1301,163,33,0,355.0,16.0,44.0
46.33172256048574,11.572688619438422,1800.0,32.0,5,19,-5,771,110,42,0,13.0,14.0,42.0
46.97873308140131,11.520796865504265,2241.0,12.0,3,16,-7,1073,136,32,0,13.0,17.0,43.0
46.40023765639413,11.012812700668082,648.0,33.0,10,25,-2,636,83,38,0,220.0,15.0,49.0
46.30461745017252,10.534591431063555,2470.0,28.0,1,15,-10,464,57,27,0,145.0,21.0,39.0
46.75132068815841,11.129859027179585,1880.0,26.0,2,16,-8,748,96,32,0,120.0,15.0,39.0
46.247974872925255,12.080397166399823,637.0,38.0,8,23,-4,972,127,36,0,199.0,19.0,39.0
46.62423273063036,10.98800474265594,1119.0,29.0,7,22,-5,584,80,37,0,278.0,19.0,41.0
46.730007573108274,11.803385335970422,1748.0,17.0,5,19,-5,971,137,42,0,238.0,9.0,51.0
46.56208244637544,10.57379412783686,2146.0,24.0,2,15,-9,555,69,29,0,244.0,12.0,50.0
47.0177626002553,12.009262966935216,1605.0,25.0,4,18,-7,1181,160,37,0,156.0,11.0,50.0
46.42843305259279,10.739291606517655,2777.0,30.0,0,12,-11,573,66,23,0,12.0,16.0,47.0
46.41934459312493,11.551183470576484,1404.0,44.0,6,20,-4,721,104,45,0,46.0,18.0,40.0
46.829968326053184,11.904613357547255,1696.0,20.0,6,22,-6,990,136,41,0,129.0,11.0,49.0
46.631566567866,12.188251738881071,2159.0,47.0,3,16,-8,1263,167,36,0,265.0,17.0,42.0
46.94216975371065,11.098996123660132,2806.0,4.0,-1,11,-11,1151,123,17,0,20.0,18.0,47.0
46.768071487550536,12.289693077607604,2265.0,29.0,3,17,-7,1315,168,34,0,231.0,16.0,42.0
46.3024377224666,10.656255610402974,1987.0,31.0,2,16,-8,363,47,36,0,171.0,14.0,47.0
46.82824261493504,11.758097412574005,1280.0,14.0,7,22,-5,926,131,42,0,157.0,15.0,54.0
46.31975612190334,11.96150673979158,1823.0,23.0,7,21,-4,1012,139,39,0,337.0,15.0,44.0
46.27526258013955,11.425061686314953,870.0,24.0,9,24,-4,638,87,41,0,180.0,18.0,47.0
46.81603485281855,10.604994023895138,2155.0,41.0,2,16,-9,782,94,24,0,270.0,12.0,48.0
46.32262315994932,11.156713088507924,1443.0,8.0,8,24,-3,499,69,44,0,277.0,18.0,38.0
46.89556437257109,11.787103337927896,2465.0,56.0,3,16,-8,1163,151,33,0,307.0,16.0,45.0
46.34613128584651,12.168325490499589,884.0,23.0,7,23,-5,970,130,39,0,72.0,18.0,39.0
47.01468613087661,10.659160218631955,1792.0,28.0,3,18,-7,924,119,29,0,50.0,14.0,45.0
46.9833361844201,12.020416933477872,2130.0,28.0,3,16,-8,1281,164,32,0,81.0,14.0,47.0
46.79307065660005,11.155410166946504,2230.0,46.0,3,18,-6,761,103,37,0,288.0,17.0,44.0
46.79060599481781,11.207337620336055,1235.0,32.0,7,23,-5,760,108,41,0,75.0,10.0,49.0
46.575218856519065,11.11807515118732,1339.0,42.0,8,24,-3,608,85,42,0,101.0,8.0,55.0
46.60244446489992,10.521748234257904,2054.0,34.0,3,17,-9,548,74,34,0,146.0,16.0,44.0
46.8400376021243,11.886106015073146,1921.0,31.0,5,20,-6,1061,144,38,0,270.0,11.0,50.0
46.77146945417704,11.89216055154578,905.0,21.0,8,24,-5,863,121,43,0,213.0,15.0,45.0
46.45684198557241,11.201508947323822,1492.0,16.0,8,23,-4,551,77,45,0,331.0,17.0,42.0
46.99604931282438,10.918631821165029,2904.0,26.0,0,12,-11,1168,127,18,0,177.0,17.0,45.0
46.67195887378863,12.329148746912242,2515.0,54.0,3,17,-8,1244,163,36,0,136.0,17.0,43.0
46.96534544369231,10.581674976746507,1943.0,22.0,5,20,-6,825,112,33,0,156.0,13.0,48.0
46.67024716227097,10.638513753949054,2179.0,31.0,4,19,-7,601,78,31,0,267.0,12.0,47.0
46.4020044677924,10.811332979256845,1616.0,28.0,4,17,-7,377,52,41,0,10.0,12.0,50.0
46.72890548480036,11.35048925795536,1511.0,26.0,6,20,-5,755,109,44,0,334.0,11.0,49.0
46.26562275267878,12.18564334423108,1690.0,31.0,6,21,-5,1129,151,38,0,119.0,16.0,42.0
46.27550542879972,12.2932488408151,839.0,24.0,9,25,-4,1025,127,32,0,80.0,22.0,39.0
46.72299579818748,11.35257554558084,1699.0,20.0,6,20,-5,752,108,44,0,278.0,12.0,49.0
46.74425795814849,10.817811389813953,2199.0,50.0,0,13,-10,800,93,22,0,94.0,16.0,45.0
46.69396541436786,11.161270574473727,625.0,4.0,10,27,-2,784,101,36,0,103.0,18.0,46.0
46.78509649494823,12.344688223785502,2107.0,39.0,3,17,-7,1330,172,34,0,118.0,18.0,44.0
46.55671886007144,11.023662896314324,1089.0,20.0,7,21,-5,511,73,45,0,149.0,14.0,47.0
46.33545100979843,11.007196315905208,943.0,25.0,9,25,-3,561,74,39,0,130.0,22.0,40.0
46.80702879809896,12.276601567552955,2181.0,30.0,2,15,-8,1352,172,33,0,166.0,15.0,46.0
46.9717801397026,11.282613537840533,2360.0,32.0,1,13,-9,1135,132,23,0,169.0,19.0,41.0
46.25043810809825,10.585074345289598,2048.0,34.0,1,15,-9,366,45,30,0,309.0,11.0,57.0
46.61176360639462,11.954599558116454,2696.0,17.0,2,16,-8,1177,154,34,0,124.0,17.0,49.0
46.82601719183294,11.205002755393917,1202.0,22.0,6,21,-5,792,109,38,0,177.0,14.0,50.0
46.899667099142114,12.314214770776232,2207.0,50.0,2,16,-8,1327,169,32,0,14.0,14.0,47.0
46.55959414890109,11.376953054514146,867.0,35.0,9,25,-3,703,97,41,0,270.0,17.0,46.0
46.28942922852647,10.526083391017163,1697.0,38.0,3,17,-9,428,56,35,0,170.0,13.0,49.0
47.02509453786379,12.020606625327256,1676.0,39.0,4,18,-7,1197,160,36,0,229.0,13.0,48.0
46.53017182740205,11.916226036030851,2078.0,17.0,4,18,-7,1102,156,41,0,203.0,20.0,37.0
46.448103150039245,10.970703742820367,1946.0,40.0,4,18,-6,395,56,44,0,358.0,13.0,48.0
46.7214005989384,11.756568215441272,1652.0,27.0,6,20,-5,907,129,43,0,291.0,13.0,46.0
46.76393560526787,10.712865130177068,2645.0,20.0,-2,9,-12,1089,114,15,0,203.0,16.0,46.0
46.89111358585652,11.391010518744793,1188.0,30.0,7,22,-5,880,124,42,0,185.0,17.0,44.0
46.6686972571049,12.094059419810543,2188.0,2.0,3,16,-7,1231,163,35,0,124.0,15.0,43.0
46.85963419226222,10.665836914275085,2569.0,15.0,-1,12,-12,1046,113,17,0,175.0,16.0,43.0
46.56414353712967,11.39818230574208,1367.0,28.0,8,24,-3,693,97,43,0,302.0,15.0,45.0
46.789806471167566,11.660469052214172,962.0,22.0,8,24,-3,865,122,43,0,69.0,11.0,60.0
46.241029138072605,10.755526090799004,2326.0,40.0,2,16,-8,289,37,37,0,62.0,16.0,53.0
46.57762482022098,11.233996565421462,1156.0,23.0,10,26,-3,712,93,38,0,221.0,18.0,48.0
46.66514727280661,11.858847986009934,2111.0,36.0,6,20,-5,973,141,44,0,107.0,12.0,47.0
46.46658924342944,12.203058746463364,1004.0,7.0,6,22,-6,1012,138,40,0,270.0,17.0,43.0
46.98514442810545,12.113099702669397,2139.0,28.0,1,14,-9,1409,171,26,0,213.0,14.0,44.0
46.89964520637548,11.35947578677265,1271.0,25.0,6,21,-5,885,124,42,0,139.0,14.0,47.0
46.59486393508395,10.983423088511644,2052.0,27.0,5,19,-6,497,68,37,0,336.0,13.0,51.0
46.50129197929552,11.584437353214952,2237.0,24.0,5,19,-6,796,111,41,0,312.0,17.0,43.0
46.33136082816575,10.741516840241234,2078.0,36.0,5,19,-6,407,55,39,0,247.0,13.0,47.0
46.78470322561709,11.2490617617461,1107.0,46.0,7,22,-5,770,108,40,0,220.0,14.0,50.0
46.50455827009785,10.840625191884016,2154.0,29.0,1,13,-9,525,63,27,0,73.0,14.0,44.0
46.639512238204745,12.13545296372865,2741.0,31.0,2,15,-8,1285,166,34,0,287.0,18.0,42.0
46.45117403125218,10.816418570165604,2826.0,21.0,1,14,-9,466,57,27,0,104.0,15.0,52.0
46.66615722820987,10.55999077531452,903.0,2.0,8,24,-5,594,88,40,0,36.0,15.0,49.0
46.39366746570408,11.362153489285106,1141.0,12.0,9,25,-3,628,86,41,0,48.0,16.0,41.0
46.778915097313856,11.441885618138654,1897.0,28.0,3,17,-7,871,117,37,0,277.0,12.0,49.0
46.61238065076902,10.673096762430358,1063.0,14.0,7,22,-5,528,76,40,0,333.0,15.0,44.0
46.9247047959004,10.653403218161838,2803.0,36.0,0,11,-11,1118,120,17,0,163.0,18.0,44.0
46.231518828514346,11.206025612604762,642.0,16.0,11,27,-2,677,84,33,0,47.0,21.0,38.0
46.70480667330269,10.658560511731478,2464.0,39.0,1,14,-10,732,85,22,0,294.0,15.0,48.0
46.61506875968279,11.19328398888558,375.0,32.0,11,28,-2,780,98,34,0,242.0,17.0,48.0
46.59756905066086,11.19036973106285,261.0,2.0,12,29,-2,802,99,32,0,236.0,14.0,44.0
46.4303594416285,10.569113396222091,2439.0,31.0,-2,10,-12,687,75,17,0,109.0,18.0,39.0
46.6366800603986,12.174514912287751,2003.0,48.0,3,16,-8,1275,167,35,0,211.0,15.0,44.0
46.91964019071992,10.557499005034392,2301.0,31.0,2,16,-8,894,110,26,0,292.0,15.0,47.0
46.31291530967261,11.243196351935826,213.0,2.0,12,29,-2,792,96,28,0,216.0,17.0,44.0
46.67829400719621,10.841380269084944,2712.0,15.0,1,14,-10,736,86,23,0,111.0,17.0,44.0
46.9381936502805,10.724467346945614,2277.0,38.0,1,14,-10,939,112,24,0,109.0,15.0,44.0
46.7458293779487,11.164546878297909,2024.0,19.0,6,20,-5,738,100,37,0,352.0,14.0,47.0
46.67334147340629,11.878343106364936,1539.0,36.0,6,21,-5,921,135,46,0,60.0,16.0,42.0
46.53090567659567,11.55603011702744,1312.0,15.0,6,22,-4,758,104,40,0,345.0,19.0,40.0
46.68371640941291,11.708354308539796,2006.0,6.0,5,19,-5,917,128,41,0,71.0,13.0,48.0
46.310458715878944,10.944121105411046,2087.0,11.0,4,19,-6,275,38,47,0,194.0,20.0,38.0
46.61768462347668,11.183718633968354,268.0,1.0,12,29,-2,800,99,32,0,180.0,13.0,48.0
46.87081375529293,10.66486341732072,2861.0,24.0,-1,11,-12,1063,114,16,0,171.0,19.0,37.0
46.29330882333493,12.177429401456994,1837.0,29.0,5,20,-6,1146,156,38,0,31.0,16.0,41.0
46.78414125583273,10.5346300564596,1489.0,0.0,4,18,-8,672,91,33,0,0.0,,
47.00102179718959,11.244489925006771,2637.0,37.0,1,14,-10,1136,132,23,0,330.0,16.0,44.0
46.43470955015966,12.028406327859308,1728.0,26.0,7,22,-5,976,139,44,0,340.0,16.0,43.0
46.88274902395119,11.852301389294448,1578.0,33.0,5,19,-6,1079,149,39,0,29.0,12.0,49.0
46.60877863431998,11.50101262277111,1401.0,29.0,7,22,-4,768,106,41,0,97.0,12.0,48.0
46.99984680752412,10.88400345338904,2436.0,19.0,0,12,-11,1141,126,19,0,259.0,18.0,44.0
46.81540741371984,10.87358661452989,3312.0,12.0,-1,10,-12,1055,110,15,0,146.0,16.0,47.0
46.71542508171065,10.715257238879955,2892.0,38.0,-1,11,-11,906,97,17,0,314.0,14.0,48.0
46.63224431428704,10.663746221485484,1080.0,26.0,6,21,-6,537,76,38,0,229.0,16.0,49.0
46.65332319618772,11.40022828986395,2113.0,26.0,5,19,-5,719,100,41,0,229.0,13.0,46.0
46.590989832775456,11.19096221158454,258.0,3.0,12,28,-2,799,99,32,0,236.0,15.0,46.0
47.01732892538959,10.619025830086583,1234.0,61.0,6,22,-5,840,120,36,0,323.0,10.0,49.0
46.43211329915192,12.014947084839456,1488.0,33.0,7,22,-5,954,136,44,0,237.0,19.0,40.0
46.3223279317507,10.505586679781764,2613.0,45.0,1,13,-10,512,61,24,0,289.0,17.0,44.0
46.31437181041254,11.985803826561334,1754.0,48.0,7,22,-4,990,134,38,0,101.0,14.0,43.0
46.81112588828304,10.732947769314288,2979.0,21.0,-4,7,-13,1221,125,14,0,30.0,,
46.53126855873177,10.883861804033812,2231.0,22.0,2,15,-8,470,60,32,0,69.0,16.0,44.0
46.68665698075412,11.886380502899996,1198.0,18.0,7,21,-5,888,131,46,0,129.0,17.0,38.0
46.86237950900133,10.76188562647577,2888.0,8.0,-4,7,-14,1226,127,15,0,29.0,,
46.36018705096434,10.80654684708258,2679.0,20.0,2,15,-7,370,47,33,0,313.0,20.0,43.0
46.733840237014896,10.941250637380158,2419.0,29.0,1,15,-9,740,87,25,0,257.0,14.0,46.0
46.92758735515487,11.171514672932735,2565.0,38.0,-1,11,-11,1201,130,18,0,160.0,16.0,45.0
46.58914392502764,11.777663899047356,2623.0,3.0,3,15,-7,1071,143,35,0,124.0,18.0,38.0
46.72615454645438,12.182856052730898,1344.0,18.0,6,22,-6,918,133,45,0,307.0,14.0,41.0
46.62955144997058,11.89851414486374,1362.0,37.0,6,21,-5,919,135,46,0,338.0,9.0,46.0
46.65274066001383,11.23257178060345,1345.0,24.0,7,23,-4,634,92,46,0,171.0,16.0,48.0
46.726263143706944,12.195580478878275,1271.0,15.0,6,22,-6,920,133,45,0,355.0,17.0,40.0
46.86139094624406,10.76095008002372,2900.0,3.0,-4,7,-14,1226,127,15,0,26.0,,
46.685604636259264,11.887016777623348,1196.0,43.0,7,21,-5,888,131,46,0,317.0,18.0,36.0
46.79211503333098,11.907478228007264,921.0,20.0,8,24,-5,877,124,43,0,36.0,11.0,49.0
46.62259645689692,11.835785910011133,1677.0,15.0,3,16,-7,1088,147,37,0,345.0,16.0,41.0
46.883064052677646,11.140195272830368,1571.0,29.0,2,16,-8,857,108,31,0,217.0,11.0,48.0
