Latitude,Longitude,Elevation,Slope,BIO01_Historical_Mean,BIO05_Historical_Max,BIO06_Historical_Min,BIO12_Historical_Prec,BIO13_Historical_Prec,BIO15_Historical_Prec,Target,Aspect,Soil_Clay,Soil_Sand
46.33091739040358,12.083346051216068,2068.0,76.0,5,19,-6,1133,155,39,0,98.0,14.0,44.0
46.65911009845483,11.43977458094398,2141.0,12.0,3,17,-7,771,103,37,0,139.0,15.0,45.0
46.802505915767554,11.851098019751518,897.0,28.0,8,24,-4,873,123,43,0,221.0,13.0,46.0
46.67952223115044,11.619579002183253,628.0,35.0,9,24,-4,822,113,41,0,116.0,18.0,48.0
46.88747436083704,11.62067603731414,1776.0,7.0,2,15,-8,1152,143,29,0,180.0,15.0,45.0
46.41039438560816,11.141022744233592,1002.0,8.0,9,25,-3,586,80,42,0,299.0,20.0,43.0
46.9833638504848,11.36444799202327,2714.0,55.0,2,16,-8,1062,134,31,0,262.0,18.0,44.0
46.34017134408231,12.205641399767128,808.0,5.0,7,22,-5,1005,134,38,0,330.0,16.0,41.0
46.92354703800738,10.53438266574014,2248.0,30.0,4,18,-8,857,110,28,0,238.0,18.0,41.0
46.96065555999111,10.691650612799082,2809.0,30.0,-1,11,-11,1210,127,16,0,42.0,18.0,44.0
46.79232050442056,12.22555077073173,1815.0,39.0,5,20,-6,1111,155,41,0,268.0,12.0,49.0
46.81556424058794,11.293623156901482,1765.0,22.0,5,20,-6,792,111,40,0,14.0,13.0,50.0
46.95423744116715,12.07210264137436,1742.0,31.0,1,15,-9,1326,166,30,0,261.0,14.0,44.0
46.32866828897027,12.06922001888402,2381.0,51.0,5,19,-6,1136,154,37,0,219.0,20.0,45.0
46.47732134309626,11.121616630462904,1315.0,26.0,8,23,-4,534,77,46,0,68.0,20.0,40.0
46.821776303586645,11.20980242493603,818.0,35.0,6,21,-5,789,109,39,0,137.0,17.0,47.0
46.709934793693066,11.973649932288934,2203.0,33.0,4,19,-6,1066,148,41,0,270.0,17.0,42.0
46.91669800221881,11.27562279652027,1599.0,34.0,3,17,-7,950,123,32,0,51.0,10.0,48.0
46.50558168857536,11.148169225036227,1535.0,13.0,7,22,-4,522,76,46,0,249.0,20.0,37.0
46.408208811001245,11.346145118266556,1098.0,34.0,10,26,-3,686,89,37,0,0.0,16.0,46.0
46.36983388912646,10.763913862689312,2639.0,45.0,2,16,-8,351,46,36,0,27.0,18.0,45.0
46.95754800593434,11.283889620599146,2317.0,41.0,1,15,-9,1065,130,27,0,30.0,15.0,48.0
46.732650994167216,11.586192149585234,1547.0,24.0,6,20,-5,866,124,43,0,12.0,10.0,50.0
46.63946259810562,10.898221148918578,1315.0,29.0,6,21,-6,595,81,35,0,187.0,18.0,45.0
46.91440103615442,11.542653996290628,2199.0,32.0,3,17,-7,1039,133,33,0,200.0,16.0,45.0
46.62913331824209,12.36462851453424,2155.0,47.0,2,16,-8,1325,170,33,0,0.0,17.0,38.0
46.8263213481621,10.625947485557996,2235.0,12.0,1,13,-10,915,103,20,0,13.0,16.0,44.0
46.39271714004813,12.179839522090834,1700.0,1.0,6,20,-6,1119,155,40,0,270.0,17.0,41.0
46.53007266107563,11.669195082156616,1685.0,7.0,5,19,-6,886,126,43,0,305.0,17.0,38.0
46.46347361043787,11.599029873163804,1727.0,28.0,4,18,-6,825,115,41,0,282.0,10.0,49.0
46.58024148727956,11.481104204767933,1578.0,6.0,7,21,-4,729,103,43,0,180.0,9.0,51.0
46.83857434570916,11.429907947068388,2174.0,29.0,4,18,-6,879,120,39,0,47.0,16.0,40.0
46.28954407469303,11.125761198669997,1050.0,25.0,9,25,-3,552,73,40,0,243.0,22.0,36.0
46.44492993492204,11.198589453582208,1542.0,4.0,8,23,-4,541,76,46,0,224.0,19.0,39.0
46.86674281053866,11.485196037737232,946.0,4.0,7,22,-5,876,126,43,0,283.0,14.0,49.0
46.919464128464845,12.070885725317469,2573.0,38.0,1,14,-9,1343,165,28,0,46.0,16.0,49.0
46.24514047844778,11.756927357702375,2064.0,35.0,4,18,-6,1064,156,44,0,163.0,15.0,46.0
46.935752890780535,11.565351801934952,1929.0,28.0,3,17,-7,1056,135,33,0,16.0,14.0,46.0
46.308595530729725,10.945908763463295,2086.0,13.0,5,19,-6,295,41,46,0,62.0,19.0,40.0
46.54555828322688,12.052992124861618,2509.0,48.0,2,15,-8,1264,166,33,0,26.0,16.0,41.0
46.55288723424557,10.764334281925588,1943.0,25.0,3,17,-8,500,64,32,0,120.0,11.0,49.0
46.73342814666471,10.66306337963719,2337.0,34.0,1,13,-10,773,90,21,0,150.0,19.0,44.0
46.92698531066186,10.730104811793748,2028.0,39.0,1,14,-10,897,109,25,0,58.0,13.0,47.0
46.93990032881977,11.288562829946896,2321.0,33.0,2,16,-8,1006,128,31,0,195.0,20.0,41.0
46.49675765124996,11.668793572646011,2160.0,27.0,3,16,-7,939,129,39,0,140.0,15.0,42.0
46.25669451681678,11.179422208825752,425.0,34.0,11,27,-2,648,81,34,0,157.0,18.0,48.0
46.51816010136098,11.94755401128686,2148.0,18.0,3,17,-7,1159,161,39,0,216.0,21.0,36.0
47.00506227355363,10.91099246434136,3279.0,41.0,0,12,-11,1184,128,18,0,76.0,,
46.92063740631493,10.76252290591004,2858.0,21.0,-2,10,-12,1138,120,17,0,349.0,18.0,47.0
46.37438636212087,11.38138913811394,1508.0,24.0,8,23,-4,597,84,44,0,322.0,15.0,43.0
46.81973673251144,11.458790741352535,2047.0,44.0,3,18,-7,894,120,37,0,112.0,15.0,44.0
46.4029706494677,11.25326833027622,298.0,5.0,11,28,-2,745,93,33,0,125.0,17.0,43.0
47.0129054627248,12.06180031419559,1876.0,45.0,4,17,-8,1231,162,35,0,19.0,11.0,50.0
46.77957330130753,12.184548093632024,1328.0,11.0,5,20,-6,1033,146,42,0,152.0,14.0,46.0
46.95711259218416,10.534907174827977,1346.0,30.0,5,19,-7,852,114,31,0,311.0,12.0,46.0
46.44756468614164,11.578577922493436,1647.0,9.0,6,20,-5,766,110,44,0,310.0,11.0,47.0
46.62536878090763,11.258313554943213,1597.0,2.0,7,21,-4,626,90,45,0,36.0,18.0,42.0
46.43931043031153,10.762345938675482,1862.0,34.0,1,14,-10,485,59,29,0,97.0,12.0,46.0
46.70491413102099,12.134653506457166,1711.0,17.0,5,20,-7,1014,144,42,0,115.0,16.0,42.0
46.36902552206705,11.74410680949033,1870.0,33.0,3,16,-7,1015,143,40,0,336.0,11.0,46.0
46.55128690215552,12.067740653096308,3081.0,61.0,2,15,-7,1238,163,34,0,45.0,19.0,45.0
46.26683213939092,11.47087075019766,1283.0,11.0,8,23,-4,656,90,41,0,0.0,14.0,45.0
46.37618802844072,12.293108163840037,1349.0,21.0,7,22,-5,1059,139,37,0,287.0,16.0,42.0
46.5392805618194,10.959309483476472,1441.0,30.0,4,18,-7,464,63,40,0,204.0,13.0,50.0
46.95807946612239,11.318049879424953,2008.0,33.0,2,16,-8,1031,129,30,0,24.0,12.0,46.0
46.98497425085007,11.641947353218082,1740.0,26.0,2,15,-8,1167,149,31,0,174.0,14.0,45.0
46.97504418863358,11.74155336724982,2874.0,25.0,-1,10,-11,1442,160,19,0,354.0,,
46.43818049335856,10.558828510781826,2789.0,36.0,-1,11,-12,650,72,18,0,77.0,18.0,41.0
46.989693348952684,12.08326294584134,2476.0,32.0,2,15,-9,1367,169,28,0,69.0,17.0,40.0
46.84299611397046,11.125538822566586,2516.0,27.0,3,16,-8,831,106,32,0,133.0,17.0,47.0
46.77732938887621,11.427064430819522,1736.0,27.0,4,18,-7,847,115,38,0,349.0,11.0,48.0
46.289886334001686,11.360101670086271,1458.0,6.0,9,24,-3,584,81,42,0,166.0,11.0,50.0
46.99961228317654,10.504891974652866,1973.0,28.0,2,16,-9,1073,128,25,0,177.0,15.0,43.0
46.51674027877206,11.6042228584047,1784.0,21.0,4,18,-6,823,116,40,0,272.0,16.0,40.0
46.33834279233158,12.215853541652018,840.0,39.0,7,22,-5,1001,133,38,0,20.0,17.0,42.0
46.37679448459383,11.334528636888953,1083.0,8.0,10,27,-3,704,90,36,0,305.0,16.0,45.0
46.8330320427677,12.292254745212585,2296.0,24.0,2,16,-8,1365,173,32,0,216.0,17.0,43.0
46.75375661922365,12.008751363014396,1313.0,23.0,6,21,-5,940,133,43,0,110.0,15.0,46.0
47.00986097359815,11.69211250267379,2405.0,37.0,1,14,-9,1250,153,28,0,242.0,14.0,57.0
46.405506543648194,11.415720617781655,1205.0,33.0,8,23,-4,602,87,45,0,4.0,14.0,51.0
46.26083198423826,12.265866946867488,778.0,30.0,9,24,-4,1008,125,33,0,329.0,19.0,40.0
46.67180092850705,12.369264598955086,1715.0,14.0,4,18,-7,1210,161,37,0,317.0,15.0,43.0
46.32537332348552,11.08554226717904,706.0,11.0,11,27,-3,668,84,34,0,224.0,20.0,40.0
46.32120254352067,10.860669145557305,866.0,33.0,7,23,-5,454,63,44,0,322.0,14.0,51.0
46.60686436445564,12.266254307203756,1782.0,13.0,3,17,-7,1289,170,36,0,69.0,16.0,40.0
46.48341465734563,12.079787724451974,2099.0,26.0,3,16,-7,1262,170,37,0,343.0,18.0,40.0
46.70400427850651,10.56972006949518,1984.0,24.0,7,22,-6,590,85,38,0,244.0,14.0,52.0
46.58045590528434,11.492089941302122,1467.0,15.0,8,23,-4,747,103,42,0,58.0,13.0,49.0
46.48038230127976,10.622730905633258,3007.0,11.0,-2,9,-12,761,81,15,0,144.0,15.0,51.0
46.75604219298602,11.507304573178384,2234.0,2.0,2,15,-8,947,122,33,0,124.0,14.0,46.0
46.5691425907986,11.47320895191114,1380.0,24.0,7,22,-4,714,102,44,0,98.0,12.0,51.0
46.24887328258821,10.93614140994857,1466.0,6.0,4,18,-7,289,41,46,0,346.0,12.0,46.0
46.37706506360004,10.500961575521494,2553.0,23.0,0,12,-11,571,65,20,0,97.0,18.0,45.0
46.86517771222835,12.256532796958105,1894.0,41.0,2,16,-8,1334,172,33,0,263.0,16.0,45.0
46.84003237792066,11.15633311884865,1575.0,53.0,4,18,-7,785,106,37,0,123.0,13.0,47.0
46.61129503647988,10.570821732615352,1105.0,28.0,7,22,-6,534,80,43,0,135.0,11.0,49.0
46.84089599162926,12.340710312378434,1863.0,31.0,2,15,-8,1380,174,32,0,281.0,13.0,49.0
46.6453086369077,11.129515420761734,799.0,40.0,10,27,-3,719,94,37,0,84.0,15.0,48.0
46.51168514736416,10.707099159654808,2457.0,18.0,0,12,-10,607,69,22,0,168.0,17.0,43.0
46.798937873725166,12.095256792674723,1935.0,16.0,6,20,-6,1018,144,42,0,283.0,12.0,50.0
46.95396119921037,11.01899200499367,1551.0,35.0,4,18,-8,832,112,34,0,258.0,10.0,48.0
46.53532593154128,11.300434401782702,1235.0,3.0,9,25,-2,696,93,39,0,154.0,15.0,49.0
46.99063198088409,10.733210187382126,1780.0,26.0,2,16,-9,942,117,27,0,8.0,13.0,46.0
46.30061268707166,11.970948080766124,1273.0,33.0,7,22,-4,1006,138,39,0,163.0,22.0,44.0
46.93315717133083,12.33743236511348,1759.0,23.0,2,15,-9,1386,176,31,0,219.0,14.0,47.0
46.3623901251227,11.64756979177078,1178.0,23.0,6,20,-5,818,120,46,0,315.0,12.0,46.0
46.97974141566618,10.93373333026729,2395.0,22.0,0,12,-11,1146,124,18,0,79.0,15.0,40.0
46.890533421801344,10.93167169322512,2771.0,31.0,-1,12,-11,1038,115,19,0,152.0,18.0,43.0
46.40493094751388,10.830617088811998,1154.0,23.0,4,18,-7,398,55,40,0,9.0,15.0,48.0
46.88700230741398,12.290570793598736,2240.0,25.0,2,16,-8,1340,171,32,0,100.0,15.0,46.0
47.0007290752925,10.608680683291023,1549.0,22.0,6,21,-6,842,117,34,0,14.0,13.0,50.0
46.70480348202046,11.469641555854508,2458.0,27.0,3,17,-7,845,113,37,0,188.0,17.0,46.0
46.54480896714728,10.825693900556209,2563.0,13.0,2,14,-9,555,67,26,0,295.0,14.0,49.0
47.02240300167802,11.419014315885644,1659.0,23.0,5,19,-6,1009,135,37,0,164.0,13.0,49.0
46.40807808918285,12.026089553294527,1097.0,33.0,7,21,-5,997,138,41,0,218.0,14.0,40.0
46.941690811868455,10.565713736248668,1830.0,17.0,4,19,-7,829,110,31,0,90.0,11.0,53.0
46.446692540038505,11.231987710805882,856.0,23.0,10,25,-3,657,86,39,0,74.0,24.0,35.0
46.90768513579353,10.583499829954238,2122.0,35.0,1,15,-9,929,109,23,0,98.0,15.0,46.0
46.75093815153864,12.014276946555889,1155.0,16.0,7,21,-5,934,133,43,0,124.0,14.0,44.0
46.45340294986323,11.875332811991097,2201.0,17.0,2,16,-8,1142,155,36,0,43.0,17.0,41.0
46.43618266311122,11.197428586199266,1536.0,16.0,8,23,-4,543,77,46,0,243.0,11.0,48.0
46.29395544053143,11.427783277238907,1166.0,23.0,8,23,-4,620,86,43,0,196.0,14.0,51.0
47.01853474369583,12.173155628627253,2801.0,21.0,-1,11,-11,1528,173,21,0,173.0,17.0,43.0
46.61193590770445,11.42641969016302,1902.0,38.0,5,19,-6,716,100,42,0,301.0,11.0,53.0
46.50626295438969,12.042634627506224,2237.0,20.0,3,16,-7,1247,169,37,0,337.0,16.0,43.0
46.917473764102525,11.517360108104072,1239.0,8.0,4,19,-7,986,132,36,0,170.0,12.0,46.0
46.920392938780125,11.475251322278018,1790.0,16.0,5,20,-6,946,128,38,0,254.0,13.0,48.0
46.79321532996676,12.122319506706203,1963.0,23.0,5,19,-6,1089,149,40,0,237.0,11.0,51.0
46.72178511170508,11.772350808354702,1692.0,42.0,6,20,-5,908,129,44,0,7.0,13.0,48.0
46.93111828649359,10.854353391235664,2538.0,20.0,-1,11,-11,1082,120,19,0,324.0,15.0,48.0
46.821186252301096,11.12717496580091,1843.0,43.0,3,17,-7,814,106,33,0,158.0,15.0,48.0
46.67209950038946,10.502611976165198,1360.0,33.0,5,20,-6,593,84,38,0,154.0,13.0,50.0
46.23453583385946,11.449459805996124,1671.0,21.0,6,20,-5,593,85,45,0,46.0,11.0,52.0
46.48925082266362,10.657777405504325,2532.0,35.0,-1,10,-12,724,77,16,0,139.0,19.0,43.0
46.43622229507701,11.68198098178949,1563.0,22.0,6,19,-5,848,125,45,0,111.0,17.0,38.0
46.88101240310093,10.51748241536812,1591.0,17.0,4,18,-8,775,104,31,0,276.0,15.0,42.0
46.83512953769762,10.700566516035732,2827.0,35.0,-2,9,-12,1114,117,15,0,328.0,18.0,47.0
46.89807742077289,11.308788711488384,1508.0,16.0,5,20,-6,874,122,40,0,70.0,10.0,48.0
46.971222733003465,11.683492590949236,2603.0,57.0,0,13,-10,1273,151,24,0,12.0,15.0,48.0
46.77691818566341,12.253093552594994,2014.0,23.0,4,18,-7,1231,163,36,0,110.0,15.0,47.0
46.361867751384224,12.27192289055146,1745.0,33.0,5,20,-5,1163,155,38,0,286.0,16.0,43.0
46.69278303516625,10.626460085556806,1593.0,30.0,3,18,-8,628,79,29,0,316.0,15.0,47.0
46.26585805313382,11.661602182812228,1944.0,23.0,4,17,-6,886,129,43,0,259.0,11.0,47.0
46.826075713243625,12.312276481741502,2484.0,35.0,2,16,-8,1371,174,33,0,125.0,19.0,41.0
46.53475737563121,11.612011585304645,1857.0,5.0,5,19,-6,814,115,41,0,330.0,16.0,41.0
46.58869698518297,11.297457746744138,1411.0,18.0,7,22,-4,634,91,46,0,132.0,19.0,41.0
46.8867755414064,11.486029345441644,1547.0,32.0,7,22,-5,891,127,43,0,223.0,13.0,46.0
46.29501778570402,10.913346903093002,2210.0,32.0,5,19,-6,328,45,43,0,42.0,17.0,38.0
46.33397865920743,10.930707706964617,1494.0,9.0,7,22,-5,427,58,43,0,240.0,16.0,42.0
46.81144629726165,10.55905136969427,1686.0,29.0,3,16,-8,742,94,27,0,182.0,16.0,46.0
46.73763443434778,11.285389077483153,2490.0,47.0,3,17,-7,760,100,35,0,39.0,14.0,47.0
46.581463949276426,11.921859982654144,1520.0,17.0,5,19,-7,1056,150,42,0,238.0,15.0,42.0
46.9410364212108,11.2659540428077,2042.0,28.0,2,15,-8,1014,127,29,0,265.0,16.0,46.0
46.79843705531487,12.123868975770474,2112.0,26.0,5,19,-7,1117,152,39,0,169.0,12.0,46.0
46.60606506860725,12.116829406971762,1693.0,21.0,5,18,-6,1119,156,41,0,187.0,15.0,46.0
46.92076091834969,10.847441988422766,2878.0,51.0,-2,9,-12,1193,130,17,0,310.0,17.0,50.0
46.59053273717163,10.78785120409771,1730.0,19.0,7,22,-5,521,74,39,0,15.0,14.0,46.0
46.72784080874053,11.923598878224016,1532.0,16.0,6,21,-6,961,137,43,0,111.0,13.0,47.0
46.95515255675416,11.05059861584194,2264.0,29.0,1,14,-10,1037,118,22,0,2.0,12.0,47.0
46.612680658276695,11.990007190590706,2342.0,5.0,1,14,-8,1232,156,31,0,260.0,15.0,41.0
46.42646209628406,11.636153820146667,2073.0,19.0,4,17,-6,873,124,41,0,152.0,18.0,42.0
46.62069677292645,10.87548985466517,674.0,8.0,7,23,-5,584,82,38,0,331.0,18.0,45.0
46.48884643331522,11.71883022428564,1715.0,11.0,4,18,-7,956,136,42,0,76.0,11.0,50.0
47.01286505399663,11.310669822034102,1612.0,34.0,3,17,-7,1043,133,32,0,310.0,12.0,48.0
46.28711153029152,10.522247316456824,1549.0,21.0,3,18,-8,421,56,38,0,194.0,13.0,47.0
47.00518371205115,11.240169363056369,2320.0,20.0,1,14,-9,1108,131,25,0,306.0,15.0,45.0
46.83197103733451,11.729048395176338,824.0,11.0,7,23,-4,900,129,44,0,240.0,12.0,60.0
46.8058873673116,12.198098453355492,1831.0,25.0,4,19,-7,1163,160,40,0,86.0,9.0,51.0
47.01470444753931,10.953130973053552,2433.0,28.0,1,15,-9,1054,124,24,0,92.0,17.0,45.0
46.61334443417285,10.534864091774242,1963.0,32.0,5,19,-7,549,77,37,0,117.0,12.0,49.0
46.97855217751245,11.95123822235963,1281.0,34.0,6,20,-6,1058,149,41,0,317.0,8.0,51.0
46.93183166313554,11.4995268938952,2507.0,34.0,4,18,-6,993,131,35,0,274.0,17.0,44.0
46.51421535823747,12.04232249624943,2065.0,31.0,3,16,-7,1249,168,36,0,270.0,19.0,39.0
46.389310396656846,12.328336657811263,1271.0,24.0,8,24,-5,999,128,36,0,116.0,20.0,36.0
46.38874625074728,11.997579406068825,873.0,21.0,7,21,-5,981,137,41,0,155.0,17.0,40.0
46.9867595187076,11.75410880045096,2470.0,20.0,-1,11,-11,1428,160,20,0,275.0,12.0,54.0
46.97455274707384,10.559582121352888,1084.0,25.0,6,21,-5,821,116,35,0,330.0,14.0,45.0
46.46728676781643,11.646696121451695,2732.0,39.0,2,14,-8,957,125,33,0,211.0,18.0,44.0
46.79777082971961,12.129191451022471,2076.0,11.0,4,18,-7,1152,154,38,0,236.0,14.0,47.0
46.7167286647035,11.96548352958047,1927.0,17.0,4,19,-6,1050,147,41,0,261.0,15.0,40.0
46.66526352431537,12.173785289771129,2031.0,28.0,3,16,-8,1246,165,36,0,261.0,15.0,45.0
46.61218839937682,11.966249888975405,2541.0,5.0,1,15,-8,1203,154,32,0,132.0,19.0,42.0
46.81170054036327,11.48486728875108,2197.0,32.0,3,17,-7,901,120,37,0,9.0,11.0,56.0
46.74700037142189,11.609922449922207,1410.0,28.0,7,22,-4,849,122,45,0,86.0,13.0,47.0
46.57458494111153,12.130806448390798,1870.0,68.0,5,19,-6,1093,153,41,0,213.0,14.0,44.0
46.671448335730894,11.432121540583909,2015.0,31.0,4,18,-7,766,104,39,0,121.0,12.0,48.0
47.02240152156681,10.92771775616366,2721.0,40.0,0,13,-10,1148,128,20,0,133.0,,
46.55039542081822,10.65296837408688,3090.0,34.0,-1,10,-11,807,86,16,0,45.0,,
46.4345345086258,10.557836250631803,2808.0,25.0,-1,11,-12,648,72,18,0,72.0,21.0,40.0
46.80818245427156,12.124148893086804,2153.0,25.0,4,18,-7,1173,157,37,0,314.0,12.0,50.0
46.81469361369049,11.676280030122694,1222.0,30.0,8,22,-4,888,127,44,0,182.0,14.0,52.0
46.26137506710579,12.34737875264462,878.0,18.0,8,24,-5,1070,133,32,0,300.0,19.0,38.0
46.57853250278983,11.582615032555577,1077.0,29.0,8,23,-4,758,108,43,0,305.0,16.0,42.0
46.924581129493625,11.41056697719628,1849.0,14.0,6,21,-5,909,128,42,0,130.0,13.0,46.0
46.75075299990544,11.983310510558171,1793.0,10.0,6,20,-5,986,139,42,0,69.0,11.0,46.0
46.397112346963645,12.206596829108742,1595.0,26.0,6,21,-6,1088,151,41,0,177.0,13.0,42.0
46.417112376219166,12.063797103784337,1837.0,9.0,5,19,-6,1134,157,40,0,276.0,16.0,38.0
46.952921335903646,11.839078682922525,1939.0,29.0,2,15,-8,1253,161,32,0,107.0,15.0,46.0
46.52619097716583,11.683340451492873,1821.0,12.0,4,18,-6,910,129,43,0,20.0,12.0,45.0
46.909429323232665,10.838936375263232,2902.0,23.0,-3,8,-13,1246,133,16,0,237.0,16.0,49.0
46.69058997883067,11.60924880107908,1206.0,23.0,8,23,-4,826,115,42,0,128.0,14.0,49.0
46.35959657803369,11.609309484152648,1435.0,35.0,6,20,-5,799,117,45,0,68.0,10.0,48.0
46.54704051664272,11.08422058255772,1819.0,46.0,7,21,-5,517,74,45,0,320.0,12.0,52.0
46.69775096664611,10.517403876233208,1301.0,35.0,7,22,-6,608,88,39,0,121.0,14.0,49.0
46.418095877715935,11.242253789038914,474.0,7.0,11,27,-3,711,90,35,0,105.0,18.0,46.0
46.36455803064009,10.637953108560108,2206.0,46.0,2,15,-10,461,57,32,0,170.0,16.0,45.0
46.762198394299176,11.339711782866662,2264.0,32.0,4,18,-6,798,108,39,0,155.0,17.0,43.0
46.42739669488616,11.306258174252186,417.0,24.0,13,30,-2,818,99,29,0,88.0,18.0,44.0
46.36285592159384,10.8128784530869,2627.0,55.0,3,16,-7,372,47,34,0,339.0,17.0,46.0
46.51336434073112,11.632847194302506,2137.0,16.0,4,17,-7,872,121,40,0,286.0,17.0,42.0
46.901299838174126,11.388056322740573,1596.0,15.0,7,22,-5,894,125,42,0,175.0,14.0,47.0
46.91725354596923,11.33520719450942,1938.0,38.0,4,19,-7,932,125,37,0,235.0,14.0,46.0
46.31852652323789,10.885431445161355,1010.0,14.0,7,23,-5,455,62,43,0,311.0,18.0,44.0
46.32732178555006,12.345589983710978,1265.0,37.0,7,23,-5,1095,139,34,0,334.0,15.0,41.0
46.73880994323738,10.597188233502893,2265.0,24.0,2,16,-9,725,87,24,0,144.0,18.0,45.0
46.4810713356507,12.246822711425366,2473.0,37.0,3,17,-7,1277,165,34,0,57.0,19.0,40.0
46.77717456867609,11.593825965216675,1404.0,41.0,6,20,-5,874,125,44,0,330.0,14.0,47.0
46.9975583991282,12.34547244313497,2143.0,35.0,1,15,-9,1422,175,28,0,301.0,17.0,43.0
46.48662214239559,10.533016861699336,2927.0,13.0,-1,10,-12,776,84,16,0,186.0,,
46.618509760672126,11.464659360551895,2109.0,16.0,4,18,-6,744,104,42,0,48.0,18.0,43.0
46.32952689323755,11.495792185483223,1797.0,34.0,6,20,-4,663,96,45,0,214.0,20.0,39.0
46.790284782182,11.076332892445938,1750.0,18.0,0,14,-10,871,103,25,0,108.0,15.0,45.0
46.37935411196802,10.804164432860825,2658.0,33.0,3,17,-7,361,48,39,0,89.0,16.0,47.0
46.416132824225606,10.792536952516768,1718.0,41.0,3,17,-8,384,51,38,0,201.0,12.0,49.0
